k,d,n,acc
41,1536,262144,0.1357421875
41,1600,262144,0.1904296875
41,1664,262144,0.2861328125
41,1728,262144,0.380859375
41,1792,262144,0.46875
41,1856,262144,0.5556640625
41,1920,262144,0.6396484375
41,1984,262144,0.6943359375
41,2048,262144,0.765625
41,2112,262144,0.8359375
41,2176,262144,0.8720703125
41,2240,262144,0.9130859375
41,2304,262144,0.9248046875
41,2368,262144,0.9423828125
41,2432,262144,0.951171875
41,2496,262144,0.9638671875
41,2560,262144,0.9833984375
41,2624,262144,0.9833984375
41,2688,262144,0.984375
41,2752,262144,0.9873046875
41,2816,262144,0.9931640625
41,2880,262144,0.9951171875
41,2944,262144,0.9970703125
41,3008,262144,0.9970703125
41,3072,262144,1.0
41,3136,262144,1.0
41,3200,262144,1.0
41,3264,262144,1.0
41,3328,262144,0.9990234375
41,3392,262144,1.0
41,3456,262144,0.9990234375
41,3520,262144,1.0
41,3584,262144,0.9990234375
41,3648,262144,1.0
41,3712,262144,1.0
41,3776,262144,1.0
41,3840,262144,1.0
41,3904,262144,1.0
41,3968,262144,1.0
41,4032,262144,1.0
41,4096,262144,1.0
42,64,262144,0.0
42,128,262144,0.0
42,192,262144,0.0
42,256,262144,0.0
42,320,262144,0.0
42,384,262144,0.0
42,448,262144,0.0
42,512,262144,0.0
42,576,262144,0.0
42,640,262144,0.0
42,704,262144,0.0
42,768,262144,0.0
42,832,262144,0.0
42,896,262144,0.0
42,960,262144,0.0
42,1024,262144,0.0
42,1088,262144,0.0
42,1152,262144,0.0
42,1216,262144,0.0
42,1280,262144,0.001953125
42,1344,262144,0.0126953125
42,1408,262144,0.0185546875
42,1472,262144,0.04296875
42,1536,262144,0.076171875
42,1600,262144,0.1435546875
42,1664,262144,0.2333984375
42,1728,262144,0.2763671875
42,1792,262144,0.392578125
42,1856,262144,0.4873046875
42,1920,262144,0.5888671875
42,1984,262144,0.6298828125
42,2048,262144,0.712890625
42,2112,262144,0.802734375
42,2176,262144,0.8369140625
42,2240,262144,0.865234375
42,2304,262144,0.9072265625
42,2368,262144,0.9052734375
42,2432,262144,0.94140625
42,2496,262144,0.951171875
42,2560,262144,0.9658203125
42,2624,262144,0.9716796875
42,2688,262144,0.9833984375
42,2752,262144,0.990234375
42,2816,262144,0.986328125
42,2880,262144,0.99609375
42,2944,262144,0.9970703125
42,3008,262144,0.9990234375
42,3072,262144,0.9990234375
42,3136,262144,0.9990234375
42,3200,262144,0.9990234375
42,3264,262144,1.0
42,3328,262144,1.0
42,3392,262144,1.0
42,3456,262144,1.0
42,3520,262144,0.9990234375
42,3584,262144,1.0
42,3648,262144,1.0
42,3712,262144,1.0
42,3776,262144,1.0
42,3840,262144,1.0
42,3904,262144,1.0
42,3968,262144,1.0
42,4032,262144,1.0
42,4096,262144,1.0
43,64,262144,0.0
43,128,262144,0.0
43,192,262144,0.0
43,256,262144,0.0
43,320,262144,0.0
43,384,262144,0.0
43,448,262144,0.0
43,512,262144,0.0
43,576,262144,0.0
43,640,262144,0.0
43,704,262144,0.0
43,768,262144,0.0
43,832,262144,0.0
43,896,262144,0.0
43,960,262144,0.0
43,1024,262144,0.0
43,1088,262144,0.0
43,1152,262144,0.0
43,1216,262144,0.0
43,1280,262144,0.001953125
43,1344,262144,0.001953125
43,1408,262144,0.0078125
43,1472,262144,0.033203125
43,1536,262144,0.0673828125
43,1600,262144,0.0986328125
43,1664,262144,0.1572265625
43,1728,262144,0.2265625
43,1792,262144,0.3115234375
43,1856,262144,0.4033203125
43,1920,262144,0.4814453125
43,1984,262144,0.5986328125
43,2048,262144,0.658203125
43,2112,262144,0.73046875
43,2176,262144,0.783203125
43,2240,262144,0.8330078125
43,2304,262144,0.8623046875
43,2368,262144,0.9033203125
43,2432,262144,0.9140625
43,2496,262144,0.93359375
43,2560,262144,0.966796875
43,2624,262144,0.96484375
43,2688,262144,0.9794921875
43,2752,262144,0.98046875
43,2816,262144,0.98828125
43,2880,262144,0.994140625
43,2944,262144,0.986328125
43,3008,262144,0.9970703125
43,3072,262144,0.9912109375
43,3136,262144,0.9990234375
43,3200,262144,0.998046875
43,3264,262144,0.9990234375
43,3328,262144,0.998046875
43,3392,262144,0.9990234375
43,3456,262144,0.9990234375
43,3520,262144,1.0
43,3584,262144,1.0
43,3648,262144,1.0
43,3712,262144,1.0
43,3776,262144,1.0
43,3840,262144,1.0
43,3904,262144,1.0
43,3968,262144,1.0
43,4032,262144,1.0
43,4096,262144,1.0
44,64,262144,0.0
44,128,262144,0.0
44,192,262144,0.0
44,256,262144,0.0
44,320,262144,0.0
44,384,262144,0.0
44,448,262144,0.0
44,512,262144,0.0
44,576,262144,0.0
44,640,262144,0.0
44,704,262144,0.0
44,768,262144,0.0
44,832,262144,0.0
44,896,262144,0.0
44,960,262144,0.0
44,1024,262144,0.0
44,1088,262144,0.0
44,1152,262144,0.0
44,1216,262144,0.0
44,1280,262144,0.0009765625
44,1344,262144,0.00390625
44,1408,262144,0.0029296875
44,1472,262144,0.021484375
44,1536,262144,0.041015625
44,1600,262144,0.080078125
44,1664,262144,0.1044921875
44,1728,262144,0.1923828125
44,1792,262144,0.2666015625
44,1856,262144,0.361328125
44,1920,262144,0.42578125
44,1984,262144,0.513671875
44,2048,262144,0.5810546875
44,2112,262144,0.6826171875
44,2176,262144,0.7314453125
44,2240,262144,0.7685546875
44,2304,262144,0.8466796875
44,2368,262144,0.865234375
44,2432,262144,0.896484375
44,2496,262144,0.9228515625
44,2560,262144,0.9462890625
44,2624,262144,0.9658203125
44,2688,262144,0.96875
44,2752,262144,0.9716796875
44,2816,262144,0.9853515625
44,2880,262144,0.986328125
44,2944,262144,0.990234375
44,3008,262144,0.99609375
44,3072,262144,0.9921875
44,3136,262144,0.99609375
44,3200,262144,0.9951171875
44,3264,262144,0.9990234375
44,3328,262144,0.9990234375
44,3392,262144,1.0
44,3456,262144,0.9970703125
44,3520,262144,0.9990234375
44,3584,262144,0.9990234375
44,3648,262144,1.0
44,3712,262144,1.0
44,3776,262144,0.9990234375
44,3840,262144,1.0
44,3904,262144,1.0
44,3968,262144,1.0
44,4032,262144,1.0
44,4096,262144,1.0
45,64,262144,0.0
45,128,262144,0.0
45,192,262144,0.0
45,256,262144,0.0
45,320,262144,0.0
45,384,262144,0.0
45,448,262144,0.0
45,512,262144,0.0
45,576,262144,0.0
45,640,262144,0.0
45,704,262144,0.0
45,768,262144,0.0
45,832,262144,0.0
45,896,262144,0.0
45,960,262144,0.0
45,1024,262144,0.0
45,1088,262144,0.0
45,1152,262144,0.0
45,1216,262144,0.0
45,1280,262144,0.0
45,1344,262144,0.0
45,1408,262144,0.0029296875
45,1472,262144,0.005859375
45,1536,262144,0.0234375
45,1600,262144,0.052734375
45,1664,262144,0.080078125
45,1728,262144,0.12890625
45,1792,262144,0.2001953125
45,1856,262144,0.265625
45,1920,262144,0.36328125
45,1984,262144,0.43359375
45,2048,262144,0.5478515625
45,2112,262144,0.599609375
45,2176,262144,0.654296875
45,2240,262144,0.7255859375
45,2304,262144,0.7763671875
45,2368,262144,0.83984375
45,2432,262144,0.8642578125
45,2496,262144,0.89453125
45,2560,262144,0.9287109375
45,2624,262144,0.9462890625
45,2688,262144,0.9541015625
45,2752,262144,0.97265625
45,2816,262144,0.974609375
45,2880,262144,0.9814453125
45,2944,262144,0.982421875
45,3008,262144,0.990234375
45,3072,262144,0.9931640625
45,3136,262144,0.9931640625
45,3200,262144,0.9970703125
45,3264,262144,0.99609375
45,3328,262144,1.0
45,3392,262144,0.998046875
45,3456,262144,1.0
45,3520,262144,0.9990234375
45,3584,262144,1.0
45,3648,262144,1.0
45,3712,262144,1.0
45,3776,262144,1.0
45,3840,262144,1.0
45,3904,262144,1.0
45,3968,262144,1.0
45,4032,262144,1.0
45,4096,262144,1.0
46,64,262144,0.0
46,128,262144,0.0
46,192,262144,0.0
46,256,262144,0.0
46,320,262144,0.0
46,384,262144,0.0
46,448,262144,0.0
46,512,262144,0.0
46,576,262144,0.0
46,640,262144,0.0
46,704,262144,0.0
46,768,262144,0.0
46,832,262144,0.0
46,896,262144,0.0
46,960,262144,0.0
46,1024,262144,0.0
46,1088,262144,0.0
46,1152,262144,0.0
46,1216,262144,0.0
46,1280,262144,0.0009765625
46,1344,262144,0.0009765625
46,1408,262144,0.0029296875
46,1472,262144,0.0078125
46,1536,262144,0.0107421875
46,1600,262144,0.0322265625
46,1664,262144,0.052734375
46,1728,262144,0.0908203125
46,1792,262144,0.15625
46,1856,262144,0.2353515625
46,1920,262144,0.2734375
46,1984,262144,0.375
46,2048,262144,0.455078125
46,2112,262144,0.5537109375
46,2176,262144,0.6015625
46,2240,262144,0.677734375
46,2304,262144,0.7509765625
46,2368,262144,0.80078125
46,2432,262144,0.83203125
46,2496,262144,0.8701171875
46,2560,262144,0.896484375
46,2624,262144,0.9228515625
46,2688,262144,0.9423828125
46,2752,262144,0.9560546875
46,2816,262144,0.958984375
46,2880,262144,0.974609375
46,2944,262144,0.982421875
46,3008,262144,0.9873046875
46,3072,262144,0.9951171875
46,3136,262144,0.9951171875
46,3200,262144,0.9931640625
46,3264,262144,0.99609375
46,3328,262144,0.99609375
46,3392,262144,0.994140625
46,3456,262144,0.9990234375
46,3520,262144,0.9990234375
46,3584,262144,1.0
46,3648,262144,1.0
46,3712,262144,1.0
46,3776,262144,1.0
46,3840,262144,1.0
46,3904,262144,1.0
46,3968,262144,0.9990234375
46,4032,262144,1.0
46,4096,262144,1.0
47,64,262144,0.0
47,128,262144,0.0
47,192,262144,0.0
47,256,262144,0.0
47,320,262144,0.0
47,384,262144,0.0
47,448,262144,0.0
47,512,262144,0.0
47,576,262144,0.0
47,640,262144,0.0
47,704,262144,0.0
47,768,262144,0.0
47,832,262144,0.0
47,896,262144,0.0
47,960,262144,0.0
47,1024,262144,0.0
47,1088,262144,0.0
47,1152,262144,0.0
47,1216,262144,0.0
47,1280,262144,0.0
47,1344,262144,0.0009765625
47,1408,262144,0.0009765625
47,1472,262144,0.0009765625
47,1536,262144,0.0048828125
47,1600,262144,0.0224609375
47,1664,262144,0.03125
47,1728,262144,0.056640625
47,1792,262144,0.1123046875
47,1856,262144,0.1728515625
47,1920,262144,0.2490234375
47,1984,262144,0.3193359375
47,2048,262144,0.4150390625
47,2112,262144,0.4873046875
47,2176,262144,0.5615234375
47,2240,262144,0.6240234375
47,2304,262144,0.7080078125
47,2368,262144,0.7705078125
47,2432,262144,0.8056640625
47,2496,262144,0.853515625
47,2560,262144,0.8671875
47,2624,262144,0.908203125
47,2688,262144,0.9296875
47,2752,262144,0.931640625
47,2816,262144,0.9423828125
47,2880,262144,0.97265625
47,2944,262144,0.974609375
47,3008,262144,0.9814453125
47,3072,262144,0.982421875
47,3136,262144,0.9833984375
47,3200,262144,0.994140625
47,3264,262144,0.9921875
47,3328,262144,0.9970703125
47,3392,262144,0.99609375
47,3456,262144,0.9970703125
47,3520,262144,0.9970703125
47,3584,262144,0.9990234375
47,3648,262144,0.9990234375
47,3712,262144,0.9990234375
47,3776,262144,0.9990234375
47,3840,262144,0.9990234375
47,3904,262144,1.0
47,3968,262144,1.0
47,4032,262144,1.0
47,4096,262144,0.9990234375
48,64,262144,0.0
48,128,262144,0.0
48,192,262144,0.0
48,256,262144,0.0
48,320,262144,0.0
48,384,262144,0.0
48,448,262144,0.0
48,512,262144,0.0
48,576,262144,0.0
48,640,262144,0.0
48,704,262144,0.0
48,768,262144,0.0
48,832,262144,0.0
48,896,262144,0.0
48,960,262144,0.0
48,1024,262144,0.0
48,1088,262144,0.0
48,1152,262144,0.0
48,1216,262144,0.0
48,1280,262144,0.0
48,1344,262144,0.0
48,1408,262144,0.001953125
48,1472,262144,0.0
48,1536,262144,0.005859375
48,1600,262144,0.009765625
48,1664,262144,0.0234375
48,1728,262144,0.0458984375
48,1792,262144,0.0732421875
48,1856,262144,0.1220703125
48,1920,262144,0.1689453125
48,1984,262144,0.265625
48,2048,262144,0.365234375
48,2112,262144,0.45703125
48,2176,262144,0.482421875
48,2240,262144,0.5751953125
48,2304,262144,0.6396484375
48,2368,262144,0.71484375
48,2432,262144,0.75
48,2496,262144,0.8193359375
48,2560,262144,0.8447265625
48,2624,262144,0.8876953125
48,2688,262144,0.90625
48,2752,262144,0.927734375
48,2816,262144,0.92578125
48,2880,262144,0.96484375
48,2944,262144,0.9599609375
48,3008,262144,0.9755859375
48,3072,262144,0.986328125
48,3136,262144,0.982421875
48,3200,262144,0.9921875
48,3264,262144,0.994140625
48,3328,262144,0.9921875
48,3392,262144,0.99609375
48,3456,262144,0.998046875
48,3520,262144,0.998046875
48,3584,262144,0.9931640625
48,3648,262144,0.998046875
48,3712,262144,1.0
48,3776,262144,0.9990234375
48,3840,262144,1.0
48,3904,262144,1.0
48,3968,262144,1.0
48,4032,262144,1.0
48,4096,262144,1.0
49,64,262144,0.0
49,128,262144,0.0
49,192,262144,0.0
49,256,262144,0.0
49,320,262144,0.0
49,384,262144,0.0
49,448,262144,0.0
49,512,262144,0.0
49,576,262144,0.0
49,640,262144,0.0
49,704,262144,0.0
49,768,262144,0.0
49,832,262144,0.0
49,896,262144,0.0
49,960,262144,0.0
49,1024,262144,0.0
49,1088,262144,0.0
49,1152,262144,0.0
49,1216,262144,0.0
49,1280,262144,0.0
49,1344,262144,0.0
49,1408,262144,0.0
49,1472,262144,0.0
49,1536,262144,0.00390625
49,1600,262144,0.0068359375
49,1664,262144,0.017578125
49,1728,262144,0.0361328125
49,1792,262144,0.0625
49,1856,262144,0.107421875
49,1920,262144,0.1357421875
49,1984,262144,0.2109375
49,2048,262144,0.291015625
49,2112,262144,0.3779296875
49,2176,262144,0.4443359375
49,2240,262144,0.51171875
49,2304,262144,0.5888671875
49,2368,262144,0.6826171875
49,2432,262144,0.7021484375
49,2496,262144,0.7509765625
49,2560,262144,0.8154296875
49,2624,262144,0.8515625
49,2688,262144,0.8515625
49,2752,262144,0.916015625
49,2816,262144,0.923828125
49,2880,262144,0.9453125
49,2944,262144,0.96484375
49,3008,262144,0.96484375
49,3072,262144,0.978515625
49,3136,262144,0.98046875
49,3200,262144,0.9873046875
49,3264,262144,0.9951171875
49,3328,262144,0.9931640625
49,3392,262144,0.9951171875
49,3456,262144,0.994140625
49,3520,262144,0.9990234375
49,3584,262144,0.9970703125
49,3648,262144,0.9970703125
49,3712,262144,0.998046875
49,3776,262144,0.9990234375
49,3840,262144,0.9990234375
49,3904,262144,0.998046875
49,3968,262144,1.0
49,4032,262144,1.0
49,4096,262144,0.998046875
50,64,262144,0.0
50,128,262144,0.0
50,192,262144,0.0
50,256,262144,0.0
50,320,262144,0.0
50,384,262144,0.0
50,448,262144,0.0
50,512,262144,0.0
50,576,262144,0.0
50,640,262144,0.0
50,704,262144,0.0
50,768,262144,0.0
50,832,262144,0.0
50,896,262144,0.0
50,960,262144,0.0
50,1024,262144,0.0
50,1088,262144,0.0
50,1152,262144,0.0
50,1216,262144,0.0
50,1280,262144,0.0
50,1344,262144,0.0
50,1408,262144,0.0
50,1472,262144,0.0
50,1536,262144,0.001953125
50,1600,262144,0.00390625
50,1664,262144,0.0068359375
50,1728,262144,0.0234375
50,1792,262144,0.0380859375
50,1856,262144,0.0654296875
50,1920,262144,0.099609375
50,1984,262144,0.162109375
50,2048,262144,0.23046875
50,2112,262144,0.2900390625
50,2176,262144,0.3798828125
50,2240,262144,0.47265625
50,2304,262144,0.50390625
50,2368,262144,0.5947265625
50,2432,262144,0.6474609375
50,2496,262144,0.7294921875
50,2560,262144,0.7705078125
50,2624,262144,0.8310546875
50,2688,262144,0.8271484375
50,2752,262144,0.888671875
50,2816,262144,0.921875
50,2880,262144,0.921875
50,2944,262144,0.9443359375
50,3008,262144,0.9541015625
50,3072,262144,0.9521484375
50,3136,262144,0.98046875
50,3200,262144,0.9775390625
50,3264,262144,0.9853515625
50,3328,262144,0.9873046875
50,3392,262144,0.9921875
50,3456,262144,0.994140625
50,3520,262144,0.9931640625
50,3584,262144,0.9970703125
50,3648,262144,0.99609375
50,3712,262144,0.998046875
50,3776,262144,1.0
50,3840,262144,0.9990234375
50,3904,262144,1.0
50,3968,262144,0.9990234375
50,4032,262144,1.0
50,4096,262144,1.0
51,64,262144,0.0
51,128,262144,0.0
51,192,262144,0.0
51,256,262144,0.0
51,320,262144,0.0
51,384,262144,0.0
51,448,262144,0.0
51,512,262144,0.0
51,576,262144,0.0
51,640,262144,0.0
51,704,262144,0.0
51,768,262144,0.0
51,832,262144,0.0
51,896,262144,0.0
51,960,262144,0.0
51,1024,262144,0.0
51,1088,262144,0.0
51,1152,262144,0.0
51,1216,262144,0.0
51,1280,262144,0.0
51,1344,262144,0.0
51,1408,262144,0.0
51,1472,262144,0.0
51,1536,262144,0.0
51,1600,262144,0.0029296875
51,1664,262144,0.005859375
51,1728,262144,0.009765625
51,1792,262144,0.0234375
51,1856,262144,0.044921875
51,1920,262144,0.0869140625
51,1984,262144,0.146484375
51,2048,262144,0.1884765625
51,2112,262144,0.2451171875
51,2176,262144,0.322265625
51,2240,262144,0.4033203125
51,2304,262144,0.48828125
51,2368,262144,0.5634765625
51,2432,262144,0.619140625
51,2496,262144,0.6455078125
51,2560,262144,0.732421875
51,2624,262144,0.78515625
51,2688,262144,0.8134765625
51,2752,262144,0.84765625
51,2816,262144,0.888671875
51,2880,262144,0.9287109375
51,2944,262144,0.927734375
51,3008,262144,0.92578125
51,3072,262144,0.966796875
51,3136,262144,0.9619140625
51,3200,262144,0.9609375
51,3264,262144,0.98046875
51,3328,262144,0.9833984375
51,3392,262144,0.9873046875
51,3456,262144,0.9931640625
51,3520,262144,0.994140625
51,3584,262144,0.9970703125
51,3648,262144,0.9892578125
51,3712,262144,0.998046875
51,3776,262144,0.9970703125
51,3840,262144,0.998046875
51,3904,262144,0.9990234375
51,3968,262144,0.998046875
51,4032,262144,1.0
51,4096,262144,1.0
52,64,262144,0.0
52,128,262144,0.0
52,192,262144,0.0
52,256,262144,0.0
52,320,262144,0.0
52,384,262144,0.0
52,448,262144,0.0
52,512,262144,0.0
52,576,262144,0.0
52,640,262144,0.0
52,704,262144,0.0
52,768,262144,0.0
52,832,262144,0.0
52,896,262144,0.0
52,960,262144,0.0
52,1024,262144,0.0
52,1088,262144,0.0
52,1152,262144,0.0
52,1216,262144,0.0
52,1280,262144,0.0
52,1344,262144,0.0
52,1408,262144,0.0
52,1472,262144,0.0
52,1536,262144,0.0009765625
52,1600,262144,0.0
52,1664,262144,0.00390625
52,1728,262144,0.0078125
52,1792,262144,0.0166015625
52,1856,262144,0.0341796875
52,1920,262144,0.05859375
52,1984,262144,0.0908203125
52,2048,262144,0.1396484375
52,2112,262144,0.193359375
52,2176,262144,0.263671875
52,2240,262144,0.3193359375
52,2304,262144,0.4375
52,2368,262144,0.482421875
52,2432,262144,0.5478515625
52,2496,262144,0.603515625
52,2560,262144,0.6787109375
52,2624,262144,0.748046875
52,2688,262144,0.7626953125
52,2752,262144,0.8203125
52,2816,262144,0.841796875
52,2880,262144,0.8828125
52,2944,262144,0.8955078125
52,3008,262144,0.9365234375
52,3072,262144,0.9365234375
52,3136,262144,0.947265625
52,3200,262144,0.9658203125
52,3264,262144,0.9765625
52,3328,262144,0.9677734375
52,3392,262144,0.986328125
52,3456,262144,0.98046875
52,3520,262144,0.9853515625
52,3584,262144,0.9931640625
52,3648,262144,0.9931640625
52,3712,262144,0.9951171875
52,3776,262144,0.9990234375
52,3840,262144,1.0
52,3904,262144,1.0
52,3968,262144,0.998046875
52,4032,262144,0.998046875
52,4096,262144,0.9990234375
53,64,262144,0.0
53,128,262144,0.0
53,192,262144,0.0
53,256,262144,0.0
53,320,262144,0.0
53,384,262144,0.0
53,448,262144,0.0
53,512,262144,0.0
53,576,262144,0.0
53,640,262144,0.0
53,704,262144,0.0
53,768,262144,0.0
53,832,262144,0.0
53,896,262144,0.0
53,960,262144,0.0
53,1024,262144,0.0
53,1088,262144,0.0
53,1152,262144,0.0
53,1216,262144,0.0
53,1280,262144,0.0
53,1344,262144,0.0
53,1408,262144,0.0
53,1472,262144,0.0
53,1536,262144,0.0
53,1600,262144,0.0
53,1664,262144,0.0009765625
53,1728,262144,0.0048828125
53,1792,262144,0.0126953125
53,1856,262144,0.0205078125
53,1920,262144,0.0478515625
53,1984,262144,0.0732421875
53,2048,262144,0.1005859375
53,2112,262144,0.1552734375
53,2176,262144,0.1884765625
53,2240,262144,0.296875
53,2304,262144,0.349609375
53,2368,262144,0.4443359375
53,2432,262144,0.5068359375
53,2496,262144,0.607421875
53,2560,262144,0.6357421875
53,2624,262144,0.6865234375
53,2688,262144,0.7470703125
53,2752,262144,0.7998046875
53,2816,262144,0.8154296875
53,2880,262144,0.8720703125
53,2944,262144,0.900390625
53,3008,262144,0.91796875
53,3072,262144,0.9267578125
53,3136,262144,0.9501953125
53,3200,262144,0.9560546875
53,3264,262144,0.9765625
53,3328,262144,0.9736328125
53,3392,262144,0.9814453125
53,3456,262144,0.984375
53,3520,262144,0.9775390625
53,3584,262144,0.9912109375
53,3648,262144,0.9892578125
53,3712,262144,0.994140625
53,3776,262144,0.99609375
53,3840,262144,0.998046875
53,3904,262144,1.0
53,3968,262144,0.998046875
53,4032,262144,0.9990234375
53,4096,262144,0.9990234375
54,64,262144,0.0
54,128,262144,0.0
54,192,262144,0.0
54,256,262144,0.0
54,320,262144,0.0
54,384,262144,0.0
54,448,262144,0.0
54,512,262144,0.0
54,576,262144,0.0
54,640,262144,0.0
54,704,262144,0.0
54,768,262144,0.0
54,832,262144,0.0
54,896,262144,0.0
54,960,262144,0.0
54,1024,262144,0.0
54,1088,262144,0.0
54,1152,262144,0.0
54,1216,262144,0.0
54,1280,262144,0.0
54,1344,262144,0.0
54,1408,262144,0.0
54,1472,262144,0.0
54,1536,262144,0.0
54,1600,262144,0.0
54,1664,262144,0.0009765625
54,1728,262144,0.0029296875
54,1792,262144,0.005859375
54,1856,262144,0.0166015625
54,1920,262144,0.0361328125
54,1984,262144,0.046875
54,2048,262144,0.0810546875
54,2112,262144,0.111328125
54,2176,262144,0.1669921875
54,2240,262144,0.232421875
54,2304,262144,0.3134765625
54,2368,262144,0.3837890625
54,2432,262144,0.4580078125
54,2496,262144,0.5087890625
54,2560,262144,0.5791015625
54,2624,262144,0.677734375
54,2688,262144,0.7021484375
54,2752,262144,0.72265625
54,2816,262144,0.7568359375
54,2880,262144,0.8125
54,2944,262144,0.8505859375
54,3008,262144,0.8740234375
54,3072,262144,0.908203125
54,3136,262144,0.9375
54,3200,262144,0.94921875
54,3264,262144,0.9599609375
54,3328,262144,0.9580078125
54,3392,262144,0.9755859375
54,3456,262144,0.978515625
54,3520,262144,0.98046875
54,3584,262144,0.9892578125
54,3648,262144,0.98828125
54,3712,262144,0.9892578125
54,3776,262144,0.99609375
54,3840,262144,0.9970703125
54,3904,262144,0.994140625
54,3968,262144,0.99609375
54,4032,262144,0.9990234375
54,4096,262144,0.998046875
55,64,262144,0.0
55,128,262144,0.0
55,192,262144,0.0
55,256,262144,0.0
55,320,262144,0.0
55,384,262144,0.0
55,448,262144,0.0
55,512,262144,0.0
55,576,262144,0.0
55,640,262144,0.0
55,704,262144,0.0
55,768,262144,0.0
55,832,262144,0.0
55,896,262144,0.0
55,960,262144,0.0
55,1024,262144,0.0
55,1088,262144,0.0
55,1152,262144,0.0
55,1216,262144,0.0
55,1280,262144,0.0
55,1344,262144,0.0
55,1408,262144,0.0
